"","data","tipo_divida","Credor","tipo_credor","mutuario","tipo_mutuario","Status","valor","mes","ano","mes_ano","mutuario_cat","estados","credor_cat","qde_credor","data_mes","pos"
"117",2016-12-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",25420004,"12",2016,"201612","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2016-12-01,7
"118",2016-12-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",84316593,"12",2016,"201612","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2016-12-01,8
"119",2016-12-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",951326389,"12",2016,"201612","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2016-12-01,9
"120",2016-12-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",882740261,"12",2016,"201612","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2016-12-01,10
"121",2016-12-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",16077726035,"12",2016,"201612","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2016-12-01,11
"122",2016-12-08,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",1239893796,"12",2016,"201612","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2016-12-01,12
"123",2016-12-06,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",18632567212,"12",2016,"201612","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2016-12-01,13
"124",2016-12-12,"Interna","Caixa Econômica Federal","Bancos Federais","Natal","Municípios","Honra de Aval",219464439,"12",2016,"201612","Demais entes","Demais","Caixa Econômica Federal",377,2016-12-01,14
"125",2017-01-28,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",194006051,"01",2017,"201701","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2017-01-01,1
"126",2017-01-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",485324842,"01",2017,"201701","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-01-01,2
"127",2017-01-01,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",12725534028,"01",2017,"201701","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-01-01,3
"128",2017-01-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",4605563473,"01",2017,"201701","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-01-01,4
"129",2017-01-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",56384017,"01",2017,"201701","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-01-01,5
"130",2017-01-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",825964764,"01",2017,"201701","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-01-01,6
"131",2017-01-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",3180678622,"01",2017,"201701","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-01-01,7
"132",2017-01-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",84479474,"01",2017,"201701","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-01-01,8
"133",2017-01-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",254778975,"01",2017,"201701","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-01-01,9
"134",2017-01-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1003438705,"01",2017,"201701","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2017-01-01,10
"135",2017-01-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",897290155,"01",2017,"201701","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-01-01,11
"136",2017-01-12,"Interna","Caixa Econômica Federal","Bancos Federais","Natal","Municípios","Honra de Aval",219633299,"01",2017,"201701","Demais entes","Demais","Caixa Econômica Federal",377,2017-01-01,12
"137",2017-02-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",318747475,"02",2017,"201702","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-02-01,1
"138",2017-02-01,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",5712652254,"02",2017,"201702","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-02-01,2
"139",2017-02-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",831332021,"02",2017,"201702","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-02-01,3
"140",2017-02-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2662771533,"02",2017,"201702","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-02-01,4
"141",2017-02-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",878198729,"02",2017,"201702","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2017-02-01,5
"142",2017-02-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",42445692,"02",2017,"201702","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2017-02-01,6
"143",2017-02-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",1463664546,"02",2017,"201702","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2017-02-01,7
"144",2017-02-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",3046308801,"02",2017,"201702","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-02-01,8
"145",2017-02-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",54688304,"02",2017,"201702","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-02-01,9
"146",2017-02-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",84539173,"02",2017,"201702","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-02-01,10
"147",2017-02-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",255047518,"02",2017,"201702","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-02-01,11
"148",2017-02-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",969341336,"02",2017,"201702","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2017-02-01,12
"149",2017-02-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",882493862,"02",2017,"201702","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-02-01,13
"150",2017-02-12,"Interna","Caixa Econômica Federal","Bancos Federais","Natal","Municípios","Honra de Aval",219978045,"02",2017,"201702","Demais entes","Demais","Caixa Econômica Federal",377,2017-02-01,14
"151",2017-03-20,"Externa","Japan International Cooperation Agency","Agências Governamentais","Rio de Janeiro","Estados","Honra de Aval",16239168,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",12,2017-03-01,1
"152",2017-03-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",305089287,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-03-01,2
"153",2017-03-20,"Externa","Japan International Cooperation Agency","Agências Governamentais","Rio de Janeiro","Estados","Honra de Aval",2716712585,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",12,2017-03-01,3
"154",2017-03-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2548714341,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-03-01,4
"155",2017-03-01,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",6249101793,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-03-01,5
"156",2017-03-13,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",1821852973,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2017-03-01,6
"157",2017-03-13,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",3803692288,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2017-03-01,7
"158",2017-03-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",831249971,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-03-01,8
"159",2017-03-09,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",546441452,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2017-03-01,9
"160",2017-03-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",255234861,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-03-01,10
"161",2017-03-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",8457174,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-03-01,11
"162",2017-03-09,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",3923895926,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2017-03-01,12
"163",2017-03-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",528054876,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-03-01,13
"164",2017-03-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2901563789,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-03-01,14
"165",2017-03-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",934567253,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2017-03-01,15
"166",2017-03-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",867899923,"03",2017,"201703","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-03-01,16
"167",2017-03-15,"Interna","Caixa Econômica Federal","Bancos Federais","Roraima","Estados","Honra de Aval",270717469,"03",2017,"201703","Demais entes","Roraima","Caixa Econômica Federal",377,2017-03-01,17
"168",2017-03-12,"Interna","Caixa Econômica Federal","Bancos Federais","Natal","Municípios","Honra de Aval",219435385,"03",2017,"201703","Demais entes","Demais","Caixa Econômica Federal",377,2017-03-01,18
"169",2017-04-30,"Externa","Agência Francesa de Desevolvimento","Agências Governamentais","Rio de Janeiro","Estados","Honra de Aval",2721437923,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",14,2017-04-01,1
"170",2017-04-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",333342888,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-04-01,2
"171",2017-04-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2806047569,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-04-01,3
"172",2017-04-03,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",6170063773,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-04-01,4
"173",2017-04-15,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",2711915,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2017-04-01,5
"174",2017-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",246249013,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2017-04-01,6
"175",2017-04-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",3231007214,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-04-01,7
"176",2017-04-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",565866641,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-04-01,8
"177",2017-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",450489283,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2017-04-01,9
"178",2017-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",879163922,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2017-04-01,10
"179",2017-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",476655558,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2017-04-01,11
"180",2017-04-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",831997122,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-04-01,12
"181",2017-04-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",101360485,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2017-04-01,13
"182",2017-04-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",883087509,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-04-01,14
"183",2017-04-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",25466296,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-04-01,15
"184",2017-04-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",84352612,"04",2017,"201704","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2017-04-01,16
"185",2017-04-12,"Interna","Caixa Econômica Federal","Bancos Federais","Natal","Municípios","Honra de Aval",21925653,"04",2017,"201704","Demais entes","Demais","Caixa Econômica Federal",377,2017-04-01,17
"186",2017-05-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",157179748,"05",2017,"201705","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2017-05-01,1
"187",2017-05-22,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",2064474933,"05",2017,"201705","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2017-05-01,2
"188",2017-05-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2552266589,"05",2017,"201705","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2017-05-01,3
"189",2017-05-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",4756071472,"05",2017,"201705","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2017-05-01,4
"190",2017-05-15,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",256541871,"05",2017,"201705","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2017-05-01,5
"191",2017-05-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",111729823,"05",2017,"201705","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2017-05-01,6
